,mass A,,,
t,y,vy,ay,
16.872,,,
16.889,,,
16.906,,,
16.923,,,
16.940,,,
16.957,,,
16.974,,,
16.991,,,
17.008,,,
17.025,,,
17.042,-2.254,-0.124,2.725E-3
17.059,,,
17.077,,,
17.094,,,
17.111,,,
17.128,,,
17.145,,,
17.162,,,
17.179,,,
17.196,,,
17.213,,,
17.230,,,
17.247,,,
17.264,,,
17.281,,,
17.298,,,
17.315,,,
17.332,,,
17.349,,,
17.366,,,
17.383,,,
17.400,,,
17.417,,,
17.434,,,
17.451,,,
17.468,,,
17.486,,,
17.503,,,
17.520,,,
17.537,,,
17.554,,,
17.571,,,
17.588,,,
17.605,,,
17.622,,,
17.639,,,
17.656,,,
17.673,,,
17.690,,,
17.707,,,
17.724,-2.340,-0.121,-7.266E-3
17.741,,,
17.758,,,
17.775,,,
17.792,,,
17.809,,,
17.826,,,
17.843,,,
17.860,,,
17.878,,,
17.895,,,
17.912,,,
17.929,,,
17.946,,,
17.963,,,
17.980,,,
17.997,,,
18.014,,,
18.031,,,
18.048,,,
18.065,,,
18.082,,,
18.099,,,
18.116,,,
18.133,,,
18.150,,,
18.167,,,
18.184,,,
18.201,,,
18.218,,,
18.235,,,
18.252,,,
18.269,,,
18.287,,,
18.304,,,
18.321,,,
18.338,,,
18.355,,,
18.372,,,
18.389,,,
18.406,-2.420,-0.130,-1.453E-2
18.423,,,
18.440,,,
18.457,,,
18.474,,,
18.491,,,
18.508,,,
18.525,,,
18.542,,,
18.559,,,
18.576,,,
18.593,,,
18.610,,,
18.627,,,
18.644,,,
18.661,,,
18.678,,,
18.696,,,
18.713,,,
18.730,,,
18.747,,,
18.764,,,
18.781,,,
18.798,,,
18.815,,,
18.832,,,
18.849,,,
18.866,,,
18.883,,,
18.900,,,
18.917,,,
18.934,,,
18.951,,,
18.968,,,
18.985,,,
19.002,,,
19.019,,,
19.036,,,
19.053,,,
19.070,,,
19.088,-2.517,-0.145,-9.991E-3
19.105,,,
19.122,,,
19.139,,,
19.156,,,
19.173,,,
19.190,,,
19.207,,,
19.224,,,
19.241,,,
19.258,,,
19.275,,,
19.292,,,
19.309,,,
19.326,,,
19.343,,,
19.360,,,
19.377,,,
19.394,,,
19.411,,,
19.428,,,
19.445,,,
19.462,,,
19.479,,,
19.497,,,
19.514,,,
19.531,,,
19.548,,,
19.565,,,
19.582,,,
19.599,,,
19.616,,,
19.633,,,
19.650,,,
19.667,,,
19.684,,,
19.701,,,
19.718,,,
19.735,,,
19.752,,,
19.769,-2.618,-0.143,-9.083E-3
19.786,,,
19.803,,,
19.820,,,
19.837,,,
19.854,,,
19.871,,,
19.889,,,
19.906,,,
19.923,,,
19.940,,,
19.957,,,
19.974,,,
19.991,,,
20.008,,,
20.025,,,
20.042,,,
20.059,,,
20.076,,,
20.093,,,
20.110,,,
20.127,,,
20.144,,,
20.161,,,
20.178,,,
20.195,,,
20.212,,,
20.229,,,
20.246,,,
20.263,,,
20.280,,,
20.298,,,
20.315,,,
20.332,,,
20.349,,,
20.366,,,
20.383,,,
20.400,,,
20.417,,,
20.434,,,
20.451,-2.712,-0.154,1.726E-2
20.468,,,
20.485,,,
20.502,,,
20.519,,,
20.536,,,
20.553,,,
20.570,,,
20.587,,,
20.604,,,
20.621,,,
20.638,,,
20.655,,,
20.672,,,
20.690,,,
20.707,,,
20.724,,,
20.741,,,
20.758,,,
20.775,,,
20.792,,,
20.809,,,
20.826,,,
20.843,,,
20.860,,,
20.877,,,
20.894,,,
20.911,,,
20.928,,,
20.945,,,
20.962,,,
20.979,,,
20.996,,,
21.013,,,
21.030,,,
21.047,,,
21.064,,,
21.081,,,
21.099,,,
21.116,,,
21.133,-2.828,-0.130,9.083E-3
21.150,,,
21.167,,,
21.184,,,
21.201,,,
21.218,,,
21.235,,,
21.252,,,
21.269,,,
21.286,,,
21.303,,,
21.320,,,
21.337,,,
21.354,,,
21.371,,,
21.388,,,
21.405,,,
21.422,,,
21.439,,,
21.456,,,
21.473,,,
21.490,,,
21.508,,,
21.525,,,
21.542,,,
21.559,,,
21.576,,,
21.593,,,
21.610,,,
21.627,,,
21.644,,,
21.661,,,
21.678,,,
21.695,,,
21.712,,,
21.729,,,
21.746,,,
